transaction_id,customer_id,transaction_date,amount,transaction_type,payment_method,payment_status,failure_reason,customer_age,customer_tenure_years,previous_successful_payments,previous_failed_payments,customer_lifetime_value,subscription_status,cart_value,time_since_failure_hours,recovery_attempts,contact_allowed,revenue_at_risk,predicted_probability,predicted_probability_percentage,recommended_action,simulated_recovered,simulated_recovered_revenue,action_success_probability
T020302,C18331,2025-12-14 19:09:32.227496,9312.03,checkout,Wallet,failed,card_expired,56,2.86,17,4,14422.15,not_applicable,11429.92,29,0,True,9312.03,0.40813683559583314,40.81368355958331,ALTERNATIVE_PAYMENT,False,0.0,0.48772999381604143
T035069,C15109,2025-12-14 19:15:32.227496,374.88,subscription,Wallet,failed,authentication_failed,50,0.53,5,2,17539.91,renewal_failed,0.0,1,1,True,374.88,0.32214005660619655,32.214005660619655,ALTERNATIVE_PAYMENT,False,0.0,0.35603305377588673
T018177,C17029,2025-12-14 19:36:32.227496,2072.98,payment,Credit Card,abandoned,checkout_abandoned,30,1.76,10,2,11191.42,not_applicable,0.0,62,0,True,2072.98,0.4075607282541991,40.756072825419906,ESCALATE,False,0.0,0.24453643695251945
T043320,C18071,2025-12-14 19:53:32.227496,1771.94,payment,Debit Card,failed,insufficient_funds,28,1.6,7,3,15391.91,not_applicable,0.0,4,0,True,1771.94,0.2486414526820839,24.86414526820839,ESCALATE,False,0.0,0.14918487160925034
T023699,C11841,2025-12-14 21:02:32.227496,1039.91,payment,Credit Card,failed,card_expired,45,0.61,4,1,4096.36,not_applicable,0.0,2,1,False,1039.91,0.21212616662686365,21.212616662686365,DO_NOT_CONTACT,False,0.0,0.0
T013319,C17535,2025-12-14 21:03:32.227496,431.16,checkout,Debit Card,failed,network_error,27,1.77,13,1,20058.14,not_applicable,488.61,25,3,True,431.16,0.702175355241738,70.2175355241738,ESCALATE,False,0.0,0.2713052131450428
T013231,C10251,2025-12-14 21:22:32.227496,974.36,payment,Net Banking,failed,network_error,44,0.43,2,1,4607.6,not_applicable,0.0,5,0,True,974.36,0.3805256299032452,38.05256299032452,ALTERNATIVE_PAYMENT,False,0.0,0.3614993484080829
T006584,C18902,2025-12-14 21:25:32.227496,1829.45,payment,Debit Card,failed,network_error,30,1.66,6,2,17122.01,not_applicable,0.0,5,0,True,1829.45,0.5170366506260796,51.70366506260796,ALTERNATIVE_PAYMENT,False,0.0,0.4911848180947756
T021971,C12617,2025-12-14 21:42:32.227496,1682.28,subscription,Debit Card,abandoned,checkout_abandoned,42,2.89,11,3,26401.29,active,0.0,62,0,True,1682.28,0.4788775811774937,47.88775811774937,ESCALATE,True,1682.28,0.2873265487064962
T040223,C18749,2025-12-14 23:14:32.227496,4532.63,payment,Wallet,failed,bank_declined,56,3.44,11,5,9218.34,not_applicable,0.0,33,2,True,4532.63,0.5101320722835582,51.01320722835582,RETRY,True,4532.63,0.3591188650552024
T019710,C15727,2025-12-15 02:00:32.227496,2185.87,subscription,Debit Card,failed,limit_exceeded,33,1.05,3,0,5574.54,renewal_failed,0.0,7,0,True,2185.87,0.24481083844800872,24.48108384480087,ESCALATE,False,0.0,0.1468865030688052
T012338,C19830,2025-12-15 02:32:32.227496,1085.41,payment,Net Banking,failed,network_error,56,1.98,5,1,7377.39,not_applicable,0.0,38,0,True,1085.41,0.4479009660556355,44.79009660556355,ALTERNATIVE_PAYMENT,False,0.0,0.42550591775285374
T027245,C16553,2025-12-15 02:33:32.227496,2081.58,subscription,Net Banking,failed,authentication_failed,28,4.73,14,0,11303.56,renewal_failed,0.0,32,1,True,2081.58,0.7106550470036199,71.065504700362,ALTERNATIVE_PAYMENT,True,2081.58,0.7251222946534388
T006052,C18809,2025-12-15 03:31:32.227496,2703.05,payment,Wallet,abandoned,checkout_abandoned,55,2.08,9,4,26580.16,not_applicable,0.0,41,0,True,2703.05,0.36034778740747125,36.03477874074713,ESCALATE,False,0.0,0.21620867244448275
T044834,C13399,2025-12-15 03:39:32.227496,1423.12,subscription,Debit Card,abandoned,checkout_abandoned,43,3.36,8,2,14823.35,cancelled,0.0,35,3,True,1423.12,0.4613848537984896,46.13848537984896,ESCALATE,False,0.0,0.1268309122790937
T005223,C17457,2025-12-15 03:57:32.227496,7692.87,payment,Debit Card,failed,limit_exceeded,47,0.88,3,1,5872.79,not_applicable,0.0,43,2,True,7692.87,0.16377756445285072,16.377756445285073,ESCALATE,False,0.0,0.0
T008103,C11160,2025-12-15 04:53:32.227496,1739.44,subscription,Debit Card,failed,card_expired,43,4.2,12,4,41395.09,renewal_failed,0.0,64,0,True,1739.44,0.29689753081218784,29.689753081218782,ESCALATE,False,0.0,0.17813851848731269
T023875,C12443,2025-12-15 05:40:32.227496,7537.62,payment,Credit Card,failed,network_error,27,4.64,28,3,26430.37,not_applicable,0.0,27,2,True,7537.62,0.9457612699643098,94.57612699643097,RETRY,True,7537.62,0.8511851429678788
T015934,C11175,2025-12-15 06:06:32.227496,661.81,subscription,Debit Card,failed,insufficient_funds,44,1.19,4,3,10153.27,renewal_failed,0.0,58,3,True,661.81,0.10753762297677309,10.753762297677309,ESCALATE,False,0.0,0.0
T028889,C18348,2025-12-15 07:48:32.227496,1520.65,payment,Net Banking,failed,network_error,56,4.15,12,1,37219.79,not_applicable,0.0,62,0,True,1520.65,0.6899230872837095,68.99230872837096,RETRY,False,0.0,0.7209307785553386
T009499,C17196,2025-12-15 12:55:32.227496,978.73,payment,Wallet,abandoned,checkout_abandoned,57,1.19,9,2,19347.15,not_applicable,0.0,56,0,True,978.73,0.34838486499708704,34.8384864997087,ESCALATE,False,0.0,0.2090309189982522
T000422,C17742,2025-12-15 13:30:32.227496,2702.1,payment,Debit Card,abandoned,checkout_abandoned,35,0.56,1,2,2045.04,not_applicable,0.0,30,0,True,2702.1,0.1784254231911458,17.842542319114578,ESCALATE,False,0.0,0.10705525391468747
T033581,C18363,2025-12-15 14:34:32.227496,565.25,payment,Credit Card,failed,bank_declined,43,3.38,14,5,49550.35,not_applicable,0.0,51,0,True,565.25,0.6076171441763467,60.76171441763467,ALTERNATIVE_PAYMENT,False,0.0,0.6772362869675294
T022588,C15050,2025-12-15 14:37:32.227496,656.54,payment,UPI,abandoned,checkout_abandoned,34,0.98,6,1,16519.32,not_applicable,0.0,21,1,True,656.54,0.3756425087797353,37.564250877973535,ESCALATE,False,0.0,0.1753855052678412
T009865,C12264,2025-12-15 17:09:32.227496,1113.49,subscription,Wallet,failed,insufficient_funds,53,3.53,6,1,16524.55,renewal_failed,0.0,36,0,True,1113.49,0.27894569655184753,27.894569655184753,ESCALATE,False,0.0,0.16736741793110851
T006784,C18272,2025-12-15 17:34:32.227496,5126.98,payment,Net Banking,failed,bank_declined,19,0.42,1,0,806.99,not_applicable,0.0,51,1,True,5126.98,0.237821489386771,23.7821489386771,ESCALATE,False,0.0,0.09269289363206258
T024959,C10691,2025-12-15 18:00:32.227496,953.76,payment,Wallet,failed,bank_declined,42,1.46,8,2,19119.14,not_applicable,0.0,48,0,True,953.76,0.42539736704663295,42.5397367046633,RETRY,False,0.0,0.3828576303419697
T004978,C19694,2025-12-15 20:23:32.227496,1755.03,subscription,Debit Card,failed,limit_exceeded,19,0.22,8,3,24000.43,renewal_failed,0.0,67,3,True,1755.03,0.18387869622169103,18.387869622169102,ESCALATE,False,0.0,0.0
T042112,C19292,2025-12-15 20:36:32.227496,1076.02,checkout,Net Banking,failed,bank_declined,32,0.17,0,2,500.0,not_applicable,1174.28,34,2,True,1076.02,0.19956584416617484,19.956584416617485,ESCALATE,False,0.0,0.019739506499704892
T002898,C15486,2025-12-15 20:56:32.227496,2244.66,subscription,Net Banking,failed,card_expired,32,2.47,10,0,21487.01,renewal_failed,0.0,4,1,True,2244.66,0.4113790809284789,41.137908092847894,ALTERNATIVE_PAYMENT,False,0.0,0.44081012688205495
T020121,C18007,2025-12-15 21:32:32.227496,484.81,subscription,Debit Card,failed,insufficient_funds,54,3.92,13,3,18295.57,renewal_failed,0.0,25,0,True,484.81,0.4106158745394945,41.06158745394945,ESCALATE,False,0.0,0.2463695247236967
T038159,C17236,2025-12-15 21:45:32.227496,919.21,payment,Net Banking,failed,card_expired,38,3.3,11,1,41640.38,not_applicable,0.0,49,0,True,919.21,0.3801431844115593,38.01431844115593,ALTERNATIVE_PAYMENT,False,0.0,0.4611360251909813
T004526,C14452,2025-12-15 22:05:32.227496,2737.93,payment,Credit Card,failed,bank_declined,39,0.64,8,0,9048.8,not_applicable,0.0,13,1,True,2737.93,0.5243017315353182,52.430173153531825,RETRY,False,0.0,0.4218715583817864
T011626,C14697,2025-12-15 23:18:32.227496,1544.05,subscription,Credit Card,failed,bank_declined,55,1.44,8,3,8132.01,renewal_failed,0.0,19,1,True,1544.05,0.4293183413711809,42.93183413711809,RETRY,False,0.0,0.3363865072340628
T009245,C15500,2025-12-16 00:07:32.227496,580.85,payment,UPI,abandoned,checkout_abandoned,39,2.76,12,0,11543.74,not_applicable,0.0,24,1,True,580.85,0.6301055694456429,63.010556944564286,REMINDER,True,580.85,0.5855897340287963
T034496,C18546,2025-12-16 00:11:32.227496,10351.6,checkout,Net Banking,failed,insufficient_funds,25,0.89,5,1,7730.69,not_applicable,10777.66,50,3,True,10351.6,0.137140271966098,13.714027196609798,ESCALATE,False,0.0,0.0
T035963,C17666,2025-12-16 01:48:32.227496,1941.98,payment,Debit Card,failed,authentication_failed,60,1.69,5,0,7577.1,not_applicable,0.0,48,0,True,1941.98,0.2979059464020256,29.79059464020256,ESCALATE,True,1941.98,0.17874356784121537
T013895,C11202,2025-12-16 02:30:32.227496,693.78,payment,Debit Card,abandoned,checkout_abandoned,39,1.23,6,2,18413.78,not_applicable,0.0,45,1,True,693.78,0.28256720913064653,28.256720913064655,ESCALATE,False,0.0,0.1195403254783879
T039856,C13542,2025-12-16 03:28:32.227496,1213.09,subscription,UPI,failed,bank_declined,22,4.85,19,0,58580.62,renewal_failed,0.0,30,0,True,1213.09,0.8775314897680117,87.75314897680117,ALTERNATIVE_PAYMENT,True,1213.09,0.933654915279611
T018406,C13858,2025-12-16 04:39:32.227496,240.15,checkout,Credit Card,failed,limit_exceeded,47,1.05,3,1,4592.06,not_applicable,272.88,43,2,True,240.15,0.21221942859217763,21.221942859217762,ESCALATE,False,0.0,0.027331657155306555
T016411,C12800,2025-12-16 05:13:32.227496,8598.66,payment,Net Banking,failed,card_expired,41,0.68,8,0,17546.42,not_applicable,0.0,59,0,True,8598.66,0.19451464813567176,19.451464813567178,ESCALATE,False,0.0,0.11670878888140306
T021274,C19178,2025-12-16 05:45:32.227496,2165.03,payment,Debit Card,failed,authentication_failed,36,3.33,13,0,35870.54,not_applicable,0.0,69,0,True,2165.03,0.5690135022791173,56.90135022791173,ALTERNATIVE_PAYMENT,False,0.0,0.6405628271651613
T043945,C13688,2025-12-16 05:55:32.227496,659.71,subscription,Net Banking,failed,network_error,51,2.52,12,3,43014.34,renewal_failed,0.0,23,3,True,659.71,0.6433790020795883,64.33790020795882,ESCALATE,False,0.0,0.23602740124775295
T020716,C19128,2025-12-16 06:16:32.227496,5414.51,payment,Credit Card,failed,card_expired,33,0.55,8,2,18234.26,not_applicable,0.0,17,1,True,5414.51,0.24755915946406903,24.755915946406905,ESCALATE,False,0.0,0.0985354956784414
T019837,C20000,2025-12-16 07:12:32.227496,7252.03,subscription,Credit Card,failed,limit_exceeded,41,1.24,8,0,21482.68,renewal_failed,0.0,49,0,True,7252.03,0.3120917659885046,31.20917659885046,ALTERNATIVE_PAYMENT,False,0.0,0.3964871776890794
T015309,C15048,2025-12-16 07:49:32.227496,2942.74,payment,Wallet,failed,bank_declined,24,1.5,4,2,5287.23,not_applicable,0.0,47,0,True,2942.74,0.3248502860394881,32.48502860394881,RETRY,False,0.0,0.2923652574355393
T039711,C16163,2025-12-16 08:07:32.227496,2658.92,subscription,Net Banking,failed,limit_exceeded,27,4.66,14,2,46571.18,renewal_failed,0.0,30,0,True,2658.92,0.6109809557185435,61.09809557185435,ALTERNATIVE_PAYMENT,True,2658.92,0.6804319079326163
T040421,C15418,2025-12-16 09:14:32.227496,776.69,payment,Credit Card,failed,insufficient_funds,55,2.41,6,2,14772.88,not_applicable,0.0,7,0,True,776.69,0.2907263344900754,29.07263344900754,ESCALATE,False,0.0,0.17443580069404524
T024689,C14947,2025-12-16 09:41:32.227496,1083.62,subscription,Net Banking,abandoned,checkout_abandoned,22,0.83,9,2,13418.01,active,0.0,33,0,True,1083.62,0.4510597132456955,45.10597132456955,ESCALATE,False,0.0,0.2706358279474173
T036764,C10545,2025-12-16 09:43:32.227496,1548.08,subscription,Credit Card,failed,card_expired,59,3.12,17,1,49301.07,renewal_failed,0.0,42,0,True,1548.08,0.5480699015858042,54.80699015858042,ALTERNATIVE_PAYMENT,False,0.0,0.620666406506514
T044382,C16343,2025-12-16 10:07:32.227496,3227.87,payment,UPI,failed,insufficient_funds,21,2.58,8,3,31642.92,not_applicable,0.0,16,2,True,3227.87,0.3180859511270819,31.808595112708186,ESCALATE,False,0.0,0.0908515706762491
T036614,C16119,2025-12-16 12:00:32.227496,967.85,payment,UPI,failed,card_expired,52,2.18,11,2,19062.73,not_applicable,0.0,64,0,True,967.85,0.27824340760269717,27.824340760269717,ESCALATE,True,967.85,0.1669460445616183
T002841,C15287,2025-12-16 13:17:32.227496,8112.47,payment,Net Banking,failed,insufficient_funds,49,4.93,15,1,22536.18,not_applicable,0.0,25,0,True,8112.47,0.5793793247328924,57.937932473289244,ESCALATE,False,0.0,0.34762759483973543
T030038,C17914,2025-12-16 13:33:32.227496,2743.78,checkout,Wallet,failed,insufficient_funds,41,4.36,21,2,51323.14,not_applicable,3363.15,4,3,True,2743.78,0.7652451916651195,76.52451916651195,ESCALATE,False,0.0,0.30914711499907166
T039512,C19278,2025-12-16 17:33:32.227496,388.94,payment,Credit Card,failed,bank_declined,36,0.37,6,2,17250.33,not_applicable,0.0,23,0,False,388.94,0.39386938053257775,39.38693805325777,DO_NOT_CONTACT,False,0.0,0.0
T024177,C13987,2025-12-16 20:48:32.227496,4093.6,payment,Net Banking,failed,network_error,43,0.43,2,2,3413.18,not_applicable,0.0,71,1,True,4093.6,0.22698302724546796,22.698302724546796,ESCALATE,False,0.0,0.08618981634728078
T049908,C13484,2025-12-16 21:04:32.227496,10910.37,checkout,Credit Card,abandoned,checkout_abandoned,52,3.1,9,0,35078.23,not_applicable,15536.23,43,3,True,10910.37,0.4483192427893931,44.83192427893931,ESCALATE,False,0.0,0.11899154567363585
T004820,C18286,2025-12-16 22:10:32.227496,459.05,payment,Credit Card,abandoned,checkout_abandoned,49,3.78,22,0,52966.91,not_applicable,0.0,32,0,True,459.05,0.8660355292108903,86.60355292108903,REMINDER,True,459.05,0.8361301998292567
T029455,C15275,2025-12-16 23:29:32.227496,2530.48,payment,Debit Card,failed,limit_exceeded,56,3.78,13,1,27046.89,not_applicable,0.0,4,1,True,2530.48,0.6037338631551393,60.37338631551393,ALTERNATIVE_PAYMENT,True,2530.48,0.6235471699973822
T041781,C19369,2025-12-17 00:03:32.227496,865.16,subscription,Debit Card,abandoned,checkout_abandoned,19,0.62,4,0,9687.95,active,0.0,32,1,True,865.16,0.3548636083332106,35.486360833321065,ESCALATE,True,865.16,0.16291816499992634
T015649,C18500,2025-12-17 00:25:32.227496,4257.15,payment,Credit Card,failed,network_error,40,1.55,7,2,22727.52,not_applicable,0.0,43,0,True,4257.15,0.48675877128669953,48.67587712866995,ALTERNATIVE_PAYMENT,False,0.0,0.46242083272236456
T022973,C13684,2025-12-17 00:29:32.227496,1243.31,payment,Wallet,failed,card_expired,28,3.21,9,1,28189.12,not_applicable,0.0,64,0,True,1243.31,0.3148575642606187,31.485756426061872,ALTERNATIVE_PAYMENT,False,0.0,0.3991146860475878
T011413,C18568,2025-12-17 00:31:32.227496,162.24,checkout,UPI,failed,card_expired,23,2.72,6,3,11076.69,not_applicable,235.61,5,0,True,162.24,0.28642408115897217,28.642408115897215,ESCALATE,False,0.0,0.1718544486953833
T028378,C11288,2025-12-17 00:32:32.227496,5061.97,payment,UPI,failed,authentication_failed,52,0.96,5,0,15860.41,not_applicable,0.0,27,1,True,5061.97,0.33857429587687765,33.85742958768777,ALTERNATIVE_PAYMENT,False,0.0,0.37164558108303375
T011847,C14814,2025-12-17 00:54:32.227496,2580.6,subscription,Wallet,failed,insufficient_funds,39,2.69,9,2,34429.77,renewal_failed,0.0,46,2,True,2580.6,0.2899105526715379,28.991055267153794,ESCALATE,False,0.0,0.07394633160292274
T001205,C17859,2025-12-17 02:00:32.227496,1255.79,checkout,UPI,failed,insufficient_funds,40,1.83,8,2,18692.05,not_applicable,1339.99,12,0,True,1255.79,0.30834078072589444,30.834078072589442,ESCALATE,False,0.0,0.18500446843553667
T020325,C15711,2025-12-17 02:16:32.227496,2826.51,payment,UPI,failed,authentication_failed,38,4.58,14,1,28391.73,not_applicable,0.0,12,0,True,2826.51,0.7472016955339413,74.72016955339413,ALTERNATIVE_PAYMENT,True,2826.51,0.8098416107572443
T008267,C12745,2025-12-17 02:27:32.227496,3640.92,subscription,Wallet,failed,network_error,40,4.5,12,1,41220.15,renewal_failed,0.0,44,1,True,3640.92,0.741685442714553,74.16854427145529,RETRY,True,3640.92,0.7175168984430976
T023596,C10146,2025-12-17 03:05:32.227496,4743.98,payment,Wallet,failed,network_error,52,2.51,11,1,42904.5,not_applicable,0.0,60,0,True,4743.98,0.6195938306719571,61.9593830671957,RETRY,True,4743.98,0.6576344476047613
T022549,C12149,2025-12-17 04:32:32.227496,337.45,payment,Credit Card,abandoned,checkout_abandoned,37,3.49,16,0,33095.51,not_applicable,0.0,13,0,True,337.45,0.7872513453704315,78.72513453704315,REMINDER,True,337.45,0.7691636435648668
T010239,C12022,2025-12-17 05:10:32.227496,1447.44,subscription,Wallet,abandoned,checkout_abandoned,57,4.91,8,1,26264.2,active,0.0,12,0,True,1447.44,0.6655159391707935,66.55159391707936,REMINDER,True,1447.44,0.6656885482951744
T033047,C11172,2025-12-17 07:52:32.227496,9171.35,checkout,Wallet,abandoned,checkout_abandoned,60,3.02,9,1,31083.87,not_applicable,13745.23,20,0,True,9171.35,0.4602867248497003,46.02867248497003,ESCALATE,True,9171.35,0.2761720349098202
T002183,C18900,2025-12-17 08:38:32.227496,1533.67,payment,UPI,failed,card_expired,48,4.61,13,3,46484.27,not_applicable,0.0,9,2,True,1533.67,0.5311223385077297,53.112233850772974,ALTERNATIVE_PAYMENT,True,1533.67,0.5045662215823432
T045597,C17926,2025-12-17 09:28:32.227496,8607.89,checkout,Credit Card,failed,network_error,56,3.27,8,1,10401.35,not_applicable,9805.52,7,3,False,8607.89,0.6270738419305881,62.707384193058815,DO_NOT_CONTACT,False,0.0,0.0
T042047,C15401,2025-12-17 11:18:32.227496,2232.13,payment,Net Banking,failed,network_error,32,1.56,5,2,15839.14,not_applicable,0.0,29,2,True,2232.13,0.44146055842625576,44.14605584262558,ALTERNATIVE_PAYMENT,False,0.0,0.31938753050494295
T000787,C11329,2025-12-17 13:00:32.227496,1029.95,payment,Credit Card,failed,network_error,31,0.45,1,4,3907.74,not_applicable,0.0,17,0,True,1029.95,0.2920277269369546,29.20277269369546,ESCALATE,False,0.0,0.17521663616217276
T017245,C14794,2025-12-17 13:06:32.227496,779.06,payment,Wallet,failed,network_error,47,0.75,2,6,5537.39,not_applicable,0.0,13,1,True,779.06,0.2682550049498638,26.825500494986382,ESCALATE,False,0.0,0.1109530029699183
T014106,C17076,2025-12-17 14:52:32.227496,763.79,payment,Wallet,failed,network_error,35,2.88,11,5,22784.99,not_applicable,0.0,27,0,True,763.79,0.6090722792757836,60.907227927578354,RETRY,True,763.79,0.6481650513482052
T049782,C12943,2025-12-17 15:09:32.227496,2141.77,subscription,Credit Card,failed,bank_declined,54,1.69,8,4,24610.93,renewal_failed,0.0,45,2,True,2141.77,0.3651934103954741,36.519341039547406,RETRY,False,0.0,0.22867406935592668
T030422,C17797,2025-12-17 15:48:32.227496,1322.18,checkout,Debit Card,failed,card_expired,46,0.84,5,4,18334.5,not_applicable,1455.55,64,0,True,1322.18,0.09935156768778994,9.935156768778993,ESCALATE,False,0.0,0.05961094061267396
T012734,C11791,2025-12-17 16:30:32.227496,238.72,payment,Credit Card,failed,network_error,50,1.42,8,3,23208.84,not_applicable,0.0,64,2,True,238.72,0.44028893460937557,44.02889346093756,ALTERNATIVE_PAYMENT,False,0.0,0.3182744878789068
T046585,C11534,2025-12-17 21:00:32.227496,1073.53,payment,Net Banking,failed,limit_exceeded,45,0.96,6,3,21141.43,not_applicable,0.0,3,2,True,1073.53,0.27356483912150903,27.356483912150903,ESCALATE,False,0.0,0.0641389034729054
T047453,C16706,2025-12-17 21:21:32.227496,2190.91,subscription,UPI,failed,network_error,56,3.57,15,3,47347.47,renewal_failed,0.0,1,1,True,2190.91,0.7937095773442449,79.37095773442448,RETRY,True,2190.91,0.7643386196098203
T039169,C10491,2025-12-17 21:22:32.227496,3319.17,subscription,UPI,failed,limit_exceeded,38,0.94,5,4,6037.43,renewal_failed,0.0,50,2,True,3319.17,0.15876866008256646,15.876866008256647,ESCALATE,False,0.0,0.0
T014188,C15234,2025-12-17 21:57:32.227496,1387.18,payment,Wallet,failed,limit_exceeded,48,0.62,3,3,2302.09,not_applicable,0.0,17,0,True,1387.18,0.18740311266655024,18.740311266655024,ESCALATE,False,0.0,0.11244186759993015
T039893,C15909,2025-12-17 23:06:32.227496,745.08,payment,Net Banking,failed,bank_declined,25,2.06,8,1,27024.43,not_applicable,0.0,16,3,True,745.08,0.5481968793154691,54.81968793154691,ESCALATE,False,0.0,0.17891812758928144
T045662,C12595,2025-12-18 02:09:32.227496,2061.88,checkout,UPI,abandoned,checkout_abandoned,41,4.22,13,4,9759.61,not_applicable,2103.4,17,0,True,2061.88,0.6105606093592755,61.05606093592755,REMINDER,False,0.0,0.6189765179553841
T042995,C17159,2025-12-18 02:10:32.227496,1741.71,payment,Debit Card,abandoned,checkout_abandoned,25,4.5,14,0,38587.29,not_applicable,0.0,68,0,True,1741.71,0.6537869666243158,65.37869666243158,REMINDER,True,1741.71,0.6557189216306684
